"Aplikasi yang sangat praktis, sangat sederhana dan nyaman, ketika kalian transaksi di aplikasi ini karena banyak promo yang menarik, secara keseluruhan untuk bayar tagihan atau topup sangat cepat. Selalu menggunakan aplikasi dompet digital pada platfrom yang memberikan manfaat bagi pemula, untuk pencairan paylater nya sangat mudah di acc, untuk tampilan dan fiturnya sangat bagus, sangat nyaman apabila transfer lewat aplikasi ini bebas biaya admin, untuk pelayanannya sangat ramah"
"QRIS nya cepet banget. Tolong itu Bug yang penutup saldo diperbaiki, setiap saldo nya disembunyikan begitu keluar dari aplikasi dan masuk lagi malah keliatan lagi saldo nya padahal udah ditutup."
Mantab bner nih aplikasinya TF ke semua bank gratisnya unlimited.....ini baru aplikasi yg saya ingin kan ...sangat membantu sekali dan mudah cara pakainya.....josssss banget.....ayo semua download aplikasinya ....sya sudah menggunakan hampir stgh tahun....tdk ada kendala sama sekali....tidak pernah maintenance...dan selalu succes proses TF nya dengan cepat kilat...tanpa delay...terima kasih shopee pay.....
"Aplikasi yang bagus untuk pengiriman sesama dan antar bank, aplikasi yang menghadirkan pengalaman betransaksi jadi lebih nyaman, tidak hanya itu aplikasi ini juga menyediakan topup atau bayar tagihan dengan praktis, hal yang suka dari apps ini adalah QRIS karena transaksi jadi lebih mudah dan cepat, mungkin hanya itu sedikit kekuranganya menurut saya pribadi, untuk aplikasinya sangat stabil digunakan dan ramah penyimpanan, untuk pelayanannya sangat ramah dan terpecaya"
"Mantap bisa Transaksi dengan Mudah. lebih praktis, sebelum'nya tadi 4 bintang aku tambah'in 1 bintang lagi, biar jadi 5 bintang, transaksi pembayaran dengan ShopeePay, ternyata mudah, tidak ribet, Mantaap👍"
"Saya kasih bintang satu ya, soalnya gimana mau transfer uang kalo gabisa di verifikasi! Uang saya masih ada di apk ini dan gabisa diapa-apain lagi. Beberapa kali di verifikasi tetep gagal gara2 nomor sebelumnya masih ada padahal udah di hapus akun satu lagi tapi tetep gabisa verifikasi akun."
"Aplikasi yang keren untuk pengiriman sesama dan antar bank, shope pay yang menghadirkan pengalaman betransaksi jadi lebih nyaman, tidak hanya itu aplikasi ini juga menyediakan topup atau bayar tagihan dengan praktis, hal yang suka dari apps ini adalah QRIS karena transaksi jadi lebih gampang dan cepat, mungkin hanya itu sedikit kekuranganya menurut saya pribadi, untuk appsnya sangat stabil dipakaidan ramah penyimpanan, untuk pelayanannya sangat ramah dan terpecaya deh"
Paling males nggak melakukan pembayaran apapun tapi pembayaran berhasil. Gimana keamanannya sh mau bayar apapun tuh yg punya akun hrus tau dan hrus mengetik pin untuk membayar apapun itu walaupun sudah berlangganan. Udh nggak berlangganan tiba2 jadi langganan padahal nggak ngapa2in di kira duit tinggal nyomot. Seenaknya aja member hasilkan pembayaran tanmpa sepengetahuan yg punya akun gilaa rugii
Aplikasi penipu yang pernah aq download mau ubah ping tida bisa pusat bantuan ya tida ada muncul di layar sudah terlanjur isi saldo eh tida bisa di gunakan intinya jangan lagi ada yang mau download ini aplikasi.ini aplikasi penipu apa lagi sampai isi saldo. Klo tida mau di rugikan kalian akan nyesal seperti aku.
"Saya tidak menemukan esensi kegunaan lain dari aplikasi ini selain sebagai tempat setor awal untuk menabung di seabank saat hanya tersedia jaringan ritel alfa di daerah, selebihnya tidak berguna, pembayaran produk digital juga sudah disatukan dengan shopee, sebagai motode pembayaran shopee pun sudah tidak menarik karena biaya admin yang di kenakan sudah sama besar dengan metode lain di luar ekosistem shopee. Sebaiknya lebur saja dengan tabungan seperti ewallet si hijau."
Ka kalau bisa fitur pembayaran spaylater dibuat peritem dong. Jgn sekaligus harus 1 bulan dibayar. Biar kami pengguna spaylater tidak merasa terbebani dgn tagihan perbulan sekaligus 😭🙏 . Tolong ya kak dipertimbangkan kembali. Kalau per item kan jd bisa bayar satu satu🙏
"Program bayar qris serba seribu.. Mulai jam 10, udah antri di hokben dari 09.30 pas mau bayar pakai qris jam 10 menu diskon nya tidak bisa diklik apakah sudah habis.. Padahal yg antri cuma 3 orang.. Haha parah.. 3 orang tersebut engga ada yg dapat.. Kesalahan atau udah di scan sama karyawannya ya.. 🤭🙏"
"Aplikasi paling ampas. Kalo tujuan lo ekspansi khusus payment tapi malah bikin orang lain gabisa bayar ini itu, MENDING DIAPUS AJA INI APLIKASI! Tiba2 logout sendiri, verif ulang. NUNGGU LAGI 1x24 JAM BUAT PAYMENT/TRANSFER. DENDA TAGIHAN GAK NUNGGU SELESAI PENYESUAIAN LU! Aplikasi AMPAS"
"Aplikasi nya sangat membantu, tetapi untuk pembayaran lewat Qris memakai Spaylater seharusnya tidak ada batasan maksimalnya jadi biar bisa lebih mudah dalam melakukan pembayaran dengan nominal yang besar seperti apk² paylater lain nya yang tidak ada batasan maksimalnya dalam melakukan pembayaran."
"mohon maaf sebelumnya klo sy terkesan kudet min. mau transfer dari shopeepay ke dana gabisa, katanya nomor rekening salah padahal udh bener (sdh sy cek ratusan kali) sy gganti pke virtual account gabisa, padahal nomor akun virtual sdh pasti benar karena copypaste-an mohon gimana ini pencerahannya min, terimakasih🙏🙏"
"Saya punya banyak pay later, ada aku laku, kredivo, indodana, gopay, Tapi semua tidak selicik sepenipu spay later. Semua aplikasi pay later saya yang lain, pasti memunculkan semua rincian pembayaran diawal disaat sebelum cekout atau sebelum menyetujui pengajuan pay later, apapun itu jenisnya, baik itu biaya layanan, admin, bunga dan lainnya, sehingga saya bisa mlihat total nya. Tapi Spay later memunculkan biaya cicilan saat sudah dalam tagihan. SUNGGGUH CARA YANG SANGAT LICIK merugikan konsumen."
Payah masalah payleter udah berbulan bulan belum juga kelar malah di bolak balik terus..peninjawan lah tim terkait lah...dan masih banyak alasan nya..ga ada transparansi .padahal saya mengajukan kembali udah dari taun. Kemarin..2024 masih aja tetep ga ada hasil ..nya..sekira nya ga bisa ya kasih tau dong..biar orang ga berharap terus .bukan malah di umpet umpetin
Saya beri bintang 3 dahulu karena hanya menggunakan Shopee Pay untuk belanja. Saran : Paket tolong di bungkus rapi agar isinya tidak buyar misal beli garam Himalaya yang kasar. Dan pengiriman paket sesuai deskripsi tepat waktu tanpa alasan lain.
"Transaksi cepat, tidak lelet, transfer bank gratissss...😍 Tapi belakangan ada menu yang tidak bisa dibuka, cuma blank putih saja. Ada baiknya kalau shopeepay memiliki call center yang bisa membantu jika ada kendala.😊"
"Bayar paylater telat sehari,dibekukan sampe berbulan-bulan dan sampe saat ini belum aktif,chat cs selalunya disuruh menunggu karena sudah on proses peninjauan,saran sihh kalau ada telat bayar langsung kasih keterangan dibekukkan selama beberapa minggu/bulan setelah mencapai langsung dibuka"
"tidak suka kalau saldonya habis karna langganan play store tanpa konfirmasi dulu, dan riwayat transaksi nya tidak di perjelas se jelas mungkin."
"Aplikasi jelekkk bgt, baru aja download bayar tagihan malah terbatal otomatis mana dana masuk ke shopepay, ga bisa ditarik gara2 akun ga terverifikasi, harusnya ada solusi biar dana bisa ditarik donk, lagi butuh dana buat bayar tagihan malah ketahan di shopepay, merugikan bgt nih Shopee"
"Pas mau transaksi selalu diblokir demi alasan keamanan akun. Chat CS disuruh nunggu 24 jam baru bisa transaksi karena ada login di device baru, padahal saya login di Hp yang sama dengan Hp login shopee. Saya request untuk pemulihan akun lebih cepat karena transaksi urgent ditolak sama CS karena aturannya udah seperti itu."
"Shopeepay digital, yah itulah namanya.. transaksi apa aja jadi mudah dan transfer kemanapun jadi lebih gampang . Bebas biaya adminnya. Keren banget pokoknya 👍🏻👍🏻👍🏻🤩🤩😍😍🥰 pertahankan terus"
Aplikasi yg selalu memberikan penawaran tapi tidak pernah menyetujui kalau ada yg mau mengajukan pinjaman alias PHP doang dan menyebalkan kalau di klik selalu ajukan satu bulan kemudian selalu begitu aplikasi Yahudi yg kayak gini mah dan asal main potong saldo
"Aplikasi payah. Kalah jauh sama yg icon ijo. Icon ijo klo gagal topup karna di jam maintenance, maka saldo rekening tabungan tdk berkurang. Ini shopee, haduh kapppok, gagal topup di jam 11:30 malam, saldo rekening berkurang, sampe customer service ga bisa menyelesaikan. Akhirnya saya ke Bank, Alhamdulillah dah balik k rekening. Tapi ttp ya, uninstall dan gakan pake aplikasi shopeepay lagi. Cukup Shopee aja buat belanja2, nyari gratis ongkir dgn pembayaran transfer VA"
"Masih banyak saya temui driver² Shopee Fodd yang mencari untung lewat alasan uang parki,padahal jelas jelas di resto tidak ada tukang parkir..dan paling banyak saya temui saat menggunakan metode pengiriman hemat😔"
"Akun saya dipakai oleh orang lain, bisa jadi dicomot penipu! Untung tidak pernah kasih kode otp. Jadi ga bisa dipakai sp pay nya. Payah lemah bgt sp pay apalagi yg upgrade ke pay later WAJIB HATI HATI. yg belum GAUSAH UPGRADE KE PAYLATER"
"Susah banget mau upgrade ke shopee plus...gagal verifikasi wajah trs, uang jd nyangkut...oke lah klo untuk tf ke bank lain atau e wallet lain...ini bhkn untuk tf ke sesama akun shopee pay jg harus upgrade, bahkan pembayaran QRIS jg hrs upgrade niat nya biar lbh mudah..malah jd sulit🤦🏻‍♂️"
"Ngisi saldonya gak ribet ,tapi waktu mau narik ribetnya minta ampun,ferifikasinya lamaa sekali,padahal datanya sudah sangat jelas,,yang profesional lah.,di situ jelas aturanya,bisa pakai KTP atau SIM,,eee kok di tolak,,katanya selain KTP gak boleh.,,aplikasi ini mau saya hapus,,trus uangku gimana,,,aduuh tertipukah aku. .?"
"Promo tidak bisa digunakan, sinyal sering terputus sendirinya di aplikasi padahal kalo buka aplikasi lain lancar, dan karena saya log-in dgn menautkan akun shopee saya. Jadi, tiap kali saya buka token PLN di shopeepay malah terhubung ke aplikasi shopee. Payah."
"Jangan gunakan aplikasi ini , untuk pembayaran transfer nya sangat lama slalu ada keterangan sedang diproses trus pada 1 hari kerja sampai skrng transferan blm masuk .. sangat mengecewakan"
Saldo tiba2 ilang 64rb . Setelah chek riwayat transaksi ada pembayaran ke google play. Padahal ga ngerasa klik apapun buat transaksi dengan google play..
"Sayang ga bisa punya aku,padahal lebih mudah klo mau belanja,gara² ktp sudah di daftar kan sama teman waktu dulu sekarang mau pake sendiri jadi ga bisa,boleh minta tlg ga admin supaya kasih verifikasi lagi"
"Sangat tidak puas dan mengecewakan Pertama kali gunakan aplikasi ini transaksi pending 1 jam, setelah ditunggu satu jam bukannya selesai malah penundaan naik menjadi 48 jam. Tidak rekomendasi dan menghambat bisnis"
"Aplikasi nya sangat lemot d bagian sistem, kemaren top up hari baru masuk, lebih dr 24 jam saldo baru masuk,aplikasi gk recommended bnget, gara"" Itu transaksi saya jd gagal semua, pkok nya sangat mengecewakan"
"Klo ngasih promo itu jangan pelit! Mending promo buat satu hari saja klo pelit, periode sebulan tapi beli dihari ke 3 jam 10 pagi udah gak bisa. Padahal bilangnya pembaruan di setiap jam 10 pagi. Kecewa"
"Sudah satu bulan aktif jualan di shopee partner tapi blm ada pembeli yg pesan satupun.parah nih aplikasi klo gak buat iklan gak bakalan laku jualan kita, satu Minggu lagi klo gak ada yang beli juga' auto tiga aplikasi dari shopee buang2 kuota dan bebanin ram hp saja"
"Pengalaman buruk promo beli makanan di resto dengan harga 1000 rupiah dengan menu yang sudah ada di snk promo. mulai dari jam 10.00 Saya scan jam 10.11 ternyata harga gak motong, kuotanya entah berapa x 1 Indonesia 🤣"
"Cuman gara gara telat sehari pembayaran spylater dibekukan padahal bulan berikutnya dilunasi sebelum bulannya. Tidak ada solusi, hubungi cs bilang dari sistem Parah sudah 1 tahun lebih dibekukan"
"Pinjaman di tolak quota habis gara2 lemot nungguin proses verifikasi....kelamaan nunggu tetep aja ga dapet limit, susah amat daftar nya mana lemot lagi aplikasi nya, Napa si susah amat ngajuin limit jangan di persulit donk admin,...."
Woy Shopee knpa ga bisa login akun?? Udh 3 minggu nyoba di suruh verifikasi dengan password mulu padahal password nya udh bnr tapi ga bisa bisa login! Ga jelas bgt deh
"Aplikasi buruk , masa selesaikan 5 pesanan di shopee meter cuma dpat 1 poin/ pesanan.dari sebelumnya skor 585 cuma naik 590, mmg sengaja biar tdk di tolak terus pengajuan ,jarang2 skrg belanja di shopee"
Saya Uda mencoba Uda ke 6 kali ini buat daftar shopeepay dan selalu tidak bisa saya sangat kecewa dengan pihak shopeepay untuk itu saya memutus kan tidak akan mengunduh aplikasi shopeepay ini untuk yang terakir kali saya mencoba untuk dafarin aku saya dan ini untuk yang ke 6 kali nya
"Shoopepay jujur sih sangat membantu memudahkan pembayaran , cuman aku bingung nih aku gak pernah telat bayar ngajuin Spinjam gak pernah di ACC??? Tolong dong lihat faktanya bukan katanya......semoga di pertimbangkan lagi di pengajuan SPINJAM nya di pengajuan berikut nya🙏"
"Dari segi tampilan cukup menarik, csnya responya sangat cepat juga,bisa juga buat minjam Proses pinjaman juga sangat cepat cocok buat yg lagi kepepet... Spay emang top"
"Cuma gara gara telat bayar ,spaylater langsung dibekukan padahal 4 bulan kedepan nya udah saya llunas kan sebelum bulannya, dan saya sudah jadi seller disini 7 tahun,tp tidak ada pertimbagan dan kebijaksanaan nya...payah"
"Sangat bagus dan praktis lebih mudah belanja dengan jarak apapun,, tetapi tolong untuk aktivitas atau fitur2 di shopee lebih ringan lagi karna udah mulai berat untuk buka2 fitur2 yang ada didalamnya,"
Saya mau memperbaiki akun shopee paylater gimana ya. Aku yang dulu soalnya gak bisa saya akses. Saya bikin mau bikin baru mau daftarin shopee paylater gak bisa verifikasi KTPnya nyangkut di akun yang lama
"Hati-hati kalau mau transfer ke bank lewat apk ini. Benar gratis, tapi kadang tidak sampai tujuan padahal tulisan transfer berhasil. Dan kalau komplain masih dibuat berbelit-belit dan gak gercep. Nunggu lama dan gak ada kepastian balik."
sangattt bagus karna mempermuda proses transaksi apapun itu trimakasihh fitur lengkap dan mudah penggunaannya
"Gak jelas lah, buka fiturnya lama bgt. Pemakaian pertama dpt promo, eh tiba"" keluar sendiri trus promo nya malah ilang. Di ulang lagi, udh gak ad promonya"
"Bayar cicilan pinjaman kalau bisa GK perlu lagi masuk ke apk shopee. Cukup dri apk shopee pay aja. Kenapa karna shopee skrng ukuranya terlalu besar, lagi itu smpe 400 MB skrng 700 MB lbih hampir 800 mendekati 1 GB . GK semua hp kapasitas memory nya gede min ."
Awal nya sangat sayang ke apk shopee Gunain shopee udah lama Pake paylatter dan pinjam nya Ga suka telat bayar atau nunggak Tapi makin kesini shopee mengecewakan Limit makin turun dan Spinjaman nya tertera limit tapi tidak bisa digunakan
"Kenapa Shopeepay tidak bisa membayar pulsa PLN, padahal saldo ada,dan di suruh aktifkan spaylater, ini aplikasi bukan mempermudah kerjaan, tambah susah"
Baru buat transfer ke rekening 1x aja udah gabisa dibuat transfer lagi. Katanya terlalu sering menambahkan rekening. Padahal baru 2x menambahkan.
"Akun spaylater&spinjam dibekukan sementara gara2 telat bberapa hari, udah 2 bulan masih dibekukan, sedangkan yang lain cuma dibekukan hanya beberapa hari, dan sampai saat ini gak ada kejelasan statusnya, masih belum bisa digunakan."
Shopeepay sangat kami butuh kan karna semua barang harganya terjangkau dan kualitas nya sangat bagusssss shopeepay memang cocok untuk semua orang. Ayo buruan belanja di shopeepay
Pengalaman saya belanja di Shopee sangat menyenangkan ada jg yg tidak seperti pengalaman beli kesing motor pernah ada barang yg gak kekirim harus vidio an boxing sy gak bisa kirim an boxing karna gak kesimpan dihp saya sampai sekarang gak ditindaklanjuti tolong dipermudah dalam pelayanan komplen nya .. Pengiriman Sangat baik ramah dan tepat waktu yg kurang baik tokonya sering gak sesuai yang diharapkan contohnya beli baju ditanya adem katanya iya tp pas dikirim bahanya panas gak enak dipakai ..
"Pake shopeepay, sukses transfer tapi saldo gk masuk ke tujuan. Udh lapor dua kali tapi hasilnya sama. Hangus deh. Sementara off dulu transfer² dari shopeepay. Padahal selama ini aman Pas dapat cerita ternyata ada yg kejadian juga hal yg sama dua kali"
"Nah ini baru bisa, begitu dong kak. Jangan buat aku jadi bingung dan greget, soalnya (8XKGP4VGW) cocok reperalny. Token dirumah saya tadi sudah habis makanya mau isi token lewat shopeepay eh malah gabisa terus, pas dibalas dan diperbaiki oleh tim. Alhamdulillah bisa, dan tokenku nyala lagi, lain kali jangan gangguan lagi dong kak, biar pas ngisi sayanya jadi gak ribet liatnya. Untung tadi udah selesai masalahnya, coba kalau belum udah inimah gak akan nyala kak sampai pagi token dirumahku😐."
Untuk pelayanan sudah bagus. Tapi sy punya rekinendasi yg bisa di pertimbangkan. -mungkin untuk pembayaran bisa menggunakan opsi sidik jari agar lebih cepat dan meminimalisir ada yg lihat password yg kita gunakan. -tambahkan password jg saat kita membuka aplikasi.
"Kebijakan yang baru tidak transparan, bikin bingung bagi yang mau isi saldo sesuai tagihan! Setelah isi saldo langsung ada biaya penanganan dan saldo dikurangi seribu.. Otomatis harus isi saldo lagi dan dikurangi lagi dengan biaya admin,, bikin kebijakan buat ngebodohi yg gak ngerti.. Dulu kebijakannya adminnya langsung, jadi saldo tidak dipotong dan lebih transparan untuk biaya penanganannya.. Semoga shopeepay lebih banyak untung dengan kebijakan baru ini!"
"Maaf kenapa ya saat hendak melakukan pembayaran tagihan paylater, menu paylater ketika dibuka nge blank. Tidak keluar apa² sudah coba uninstall dan login kembali ttp tidak bisa. Padahal sebentar lagi jatuh tempo pembayaran. Payah kalau sampe terkena denda hanya karna kendala dr aplikasi itu sendiri"
"Parah, di aplikasi disebutkan transfer gratis ke e wallet lain, ternyata sampe di e wallet lain itu terpotong Rp. 1.000, misal kita transfer dari shopeepay ke e wallet lain Rp. 100.000, nah sampe di e wallet lain itu jadi Rp. 99.000, ini membohongi publik. Bukan masalah nilai nya yang kepotong, tapi informasi nya menyesatkan..."
"pihak shopeepay tolong dong diperbaiki aplikasinya atau dilihat dulu, soalnya temen saya transfer uang ke shopeepay saya tapi gada masuk sama sekali uangnya, tolong dibenahi karena jumlah yang di transfer juga bukan sedikit, tolong ya pihak shopeepay, secepatnya bereskan 🙏🏻"
"spinjam ga bisa di buka, mau bayar tagihan susah banget bleng putih aja keluarnya, dari 3 hari sebelumnya mau bayar, karna bleng putih jadi susah, sampe lewat tempo, masih belum bisa di buka, tolong dong perbaiki dan permudah, kalo ga ada denda sih gpp, ini semakin hari denda semakin tinggi"
"Aplikasi mudah di sambungkan dan cukup mudah dengan membayar pakai Barcode, tapi Biaya Layanan Aplikasi sering mendadak naik, dan menggunakan Barcode dari gambar aplikasi cukup mudah"
"Aplikasi dengan customer service yang sangat buruk dan lambat dalam penanganan masalah ,masalah belum selesai tapi laporan di email langsung di ttup dengan alasan yg sangat bodoh ! Ganti semua pegawainya ! Kerja lambat"
"SPinjam dan ShopeePay bagus dan fiturnya juga mudah dipahami. Tapi, kecewa dengan SPaylater. Sudah 2 bulan tidak bisa digunakan karena ""Dibekukan"" padahal baru di ACC bulan Nov 2024. Telepon ke CS tidak ada jawaban yang jelas. Katanya itu sudah dari sistem."
"pembayaran tidak,pernah telat, tapi tagihan dibyr lunas dan mengajukan lagi katanya pastikan kamu memiliki kredit baik padahal selalu cepat byrnya utk shopeepay pinjam, giliran tadi pakai shopee paylater juga tidak bisa padahal limit masih ada"
Kenapa ya pas mau transaksi menggunakan spaylater tuh ga bisa selalu aja tunggu tanggal segini tunggu tanggal segitu padahal selalu bayar tepat waktu dan ga pernah telat apa lagi sampe di denda plisss begitu juga sama spinjamnya udh lengkapi data diri dengan benar juga ga bisaa
Kenapa sih mau bayar cicilan tagihan tapi gk bisa fitur SPinjam keuangannya? Jangan salahkan gw kalau aplikasinya yang gk bisa terbuka !!! Udh dicoba berkali2 sampai tgl jatuh tempo tapi gk bisa juga Dan respon juga gk ada
